Date_x,month_year,OMR_bin,Sac.cfs,SJR.cfs,Sub.group
6/18/1953,1953-06,-5000,17513.99695,2019.382223,medmed
6/19/1953,1953-06,-5000,17513.99695,2019.382223,medmed
6/20/1953,1953-06,-5000,17513.99695,2019.382223,medmed
6/21/1953,1953-06,-5000,17513.99695,2019.382223,medmed
6/22/1953,1953-06,-5000,17513.99695,2019.382223,medmed
6/23/1953,1953-06,-5000,17513.99695,2019.382223,medmed
6/24/1953,1953-06,-5000,17513.99695,2019.382223,medmed
6/25/1953,1953-06,-5000,17513.99695,2019.382223,medmed
6/26/1953,1953-06,-5000,17513.99695,2019.382223,medmed
6/27/1953,1953-06,-5000,17513.99695,2019.382223,medmed
6/28/1953,1953-06,-5000,17513.99695,2019.382223,medmed
6/29/1953,1953-06,-5000,17513.99695,2019.382223,medmed
6/30/1953,1953-06,-5000,17513.99695,2019.382223,medmed
12/1/1953,1953-12,-13000,12595.99221,1352.684452,lolo
12/2/1953,1953-12,-13000,12595.99221,1352.684452,lolo
12/3/1953,1953-12,-13000,12595.99221,1352.684452,lolo
12/4/1953,1953-12,-13000,12595.99221,1352.684452,lolo
12/5/1953,1953-12,-13000,12595.99221,1352.684452,lolo
12/6/1953,1953-12,-13000,12595.99221,1352.684452,lolo
12/7/1953,1953-12,-13000,12595.99221,1352.684452,lolo
12/8/1953,1953-12,-13000,12595.99221,1352.684452,lolo
12/9/1953,1953-12,-13000,12595.99221,1352.684452,lolo
12/10/1953,1953-12,-13000,12595.99221,1352.684452,lolo
12/11/1953,1953-12,-13000,12595.99221,1352.684452,lolo
12/12/1953,1953-12,-13000,12595.99221,1352.684452,lolo
12/13/1953,1953-12,-13000,12595.99221,1352.684452,lolo
12/14/1953,1953-12,-13000,12595.99221,1352.684452,lolo
12/15/1953,1953-12,-13000,12595.99221,1352.684452,lolo
12/16/1953,1953-12,-13000,12595.99221,1352.684452,lolo
12/17/1953,1953-12,-13000,12595.99221,1352.684452,lolo
12/18/1953,1953-12,-13000,12595.99221,1352.684452,lolo
12/19/1953,1953-12,-13000,12595.99221,1352.684452,lolo
12/20/1953,1953-12,-13000,12595.99221,1352.684452,lolo
12/21/1953,1953-12,-13000,12595.99221,1352.684452,lolo
12/22/1953,1953-12,-13000,12595.99221,1352.684452,lolo
12/23/1953,1953-12,-13000,12595.99221,1352.684452,lolo
12/24/1953,1953-12,-13000,12595.99221,1352.684452,lolo
12/25/1953,1953-12,-13000,12595.99221,1352.684452,lolo
12/26/1953,1953-12,-13000,12595.99221,1352.684452,lolo
12/27/1953,1953-12,-13000,12595.99221,1352.684452,lolo
12/28/1953,1953-12,-13000,12595.99221,1352.684452,lolo
12/29/1953,1953-12,-13000,12595.99221,1352.684452,lolo
12/30/1953,1953-12,-13000,12595.99221,1352.684452,lolo
12/31/1953,1953-12,-13000,12595.99221,1352.684452,lolo
1/1/1954,1954-01,-3500,27364.15576,1728.8454,hilo
1/2/1954,1954-01,-3500,27364.15576,1728.8454,hilo
1/3/1954,1954-01,-3500,27364.15576,1728.8454,hilo
1/4/1954,1954-01,-3500,27364.15576,1728.8454,hilo
1/5/1954,1954-01,-3500,27364.15576,1728.8454,hilo
1/6/1954,1954-01,-3500,27364.15576,1728.8454,hilo
1/7/1954,1954-01,-3500,27364.15576,1728.8454,hilo
1/8/1954,1954-01,-3500,27364.15576,1728.8454,hilo
1/9/1954,1954-01,-3500,27364.15576,1728.8454,hilo
1/10/1954,1954-01,-3500,27364.15576,1728.8454,hilo
1/11/1954,1954-01,-3500,27364.15576,1728.8454,hilo
1/12/1954,1954-01,-3500,27364.15576,1728.8454,hilo
1/13/1954,1954-01,-3500,27364.15576,1728.8454,hilo
1/14/1954,1954-01,-3500,27364.15576,1728.8454,hilo
1/15/1954,1954-01,-3500,27364.15576,1728.8454,hilo
1/16/1954,1954-01,-3500,27364.15576,1728.8454,hilo
1/17/1954,1954-01,-3500,27364.15576,1728.8454,hilo
1/18/1954,1954-01,-3500,27364.15576,1728.8454,hilo
1/19/1954,1954-01,-3500,27364.15576,1728.8454,hilo
1/20/1954,1954-01,-3500,27364.15576,1728.8454,hilo
1/21/1954,1954-01,-3500,27364.15576,1728.8454,hilo
1/22/1954,1954-01,-3500,27364.15576,1728.8454,hilo
1/23/1954,1954-01,-3500,27364.15576,1728.8454,hilo
1/24/1954,1954-01,-3500,27364.15576,1728.8454,hilo
1/25/1954,1954-01,-3500,27364.15576,1728.8454,hilo
1/26/1954,1954-01,-3500,27364.15576,1728.8454,hilo
1/27/1954,1954-01,-3500,27364.15576,1728.8454,hilo
1/28/1954,1954-01,-3500,27364.15576,1728.8454,hilo
1/29/1954,1954-01,-3500,27364.15576,1728.8454,hilo
1/30/1954,1954-01,-3500,27364.15576,1728.8454,hilo
1/31/1954,1954-01,-3500,27364.15576,1728.8454,hilo
2/1/1954,1954-02,-5000,48502.99774,2053.276905,himed
2/2/1954,1954-02,-5000,48502.99774,2053.276905,himed
2/3/1954,1954-02,-5000,48502.99774,2053.276905,himed
2/4/1954,1954-02,-5000,48502.99774,2053.276905,himed
2/5/1954,1954-02,-5000,48502.99774,2053.276905,himed
2/6/1954,1954-02,-5000,48502.99774,2053.276905,himed
2/7/1954,1954-02,-5000,48502.99774,2053.276905,himed
2/8/1954,1954-02,-5000,48502.99774,2053.276905,himed
2/9/1954,1954-02,-5000,48502.99774,2053.276905,himed
2/10/1954,1954-02,-5000,48502.99774,2053.276905,himed
2/11/1954,1954-02,-5000,48502.99774,2053.276905,himed
2/12/1954,1954-02,-5000,48502.99774,2053.276905,himed
2/13/1954,1954-02,-5000,48502.99774,2053.276905,himed
2/14/1954,1954-02,-5000,48502.99774,2053.276905,himed
2/15/1954,1954-02,-5000,48502.99774,2053.276905,himed
2/16/1954,1954-02,-5000,48502.99774,2053.276905,himed
2/17/1954,1954-02,-5000,48502.99774,2053.276905,himed
2/18/1954,1954-02,-5000,48502.99774,2053.276905,himed
2/19/1954,1954-02,-5000,48502.99774,2053.276905,himed
2/20/1954,1954-02,-5000,48502.99774,2053.276905,himed
2/21/1954,1954-02,-5000,48502.99774,2053.276905,himed
2/22/1954,1954-02,-5000,48502.99774,2053.276905,himed
2/23/1954,1954-02,-5000,48502.99774,2053.276905,himed
2/24/1954,1954-02,-5000,48502.99774,2053.276905,himed
2/25/1954,1954-02,-5000,48502.99774,2053.276905,himed
2/26/1954,1954-02,-5000,48502.99774,2053.276905,himed
2/27/1954,1954-02,-5000,48502.99774,2053.276905,himed
2/28/1954,1954-02,-5000,48502.99774,2053.276905,himed
3/1/1954,1954-03,99999,33667.1469,2613.472031,himed
3/2/1954,1954-03,99999,33667.1469,2613.472031,himed
3/3/1954,1954-03,99999,33667.1469,2613.472031,himed
3/4/1954,1954-03,99999,33667.1469,2613.472031,himed
3/5/1954,1954-03,99999,33667.1469,2613.472031,himed
3/6/1954,1954-03,99999,33667.1469,2613.472031,himed
3/7/1954,1954-03,99999,33667.1469,2613.472031,himed
3/8/1954,1954-03,99999,33667.1469,2613.472031,himed
3/9/1954,1954-03,99999,33667.1469,2613.472031,himed
3/10/1954,1954-03,99999,33667.1469,2613.472031,himed
3/11/1954,1954-03,99999,33667.1469,2613.472031,himed
3/12/1954,1954-03,99999,33667.1469,2613.472031,himed
3/13/1954,1954-03,99999,33667.1469,2613.472031,himed
3/14/1954,1954-03,99999,33667.1469,2613.472031,himed
3/15/1954,1954-03,99999,33667.1469,2613.472031,himed
3/16/1954,1954-03,99999,33667.1469,2613.472031,himed
3/17/1954,1954-03,99999,33667.1469,2613.472031,himed
3/18/1954,1954-03,99999,33667.1469,2613.472031,himed
3/19/1954,1954-03,99999,33667.1469,2613.472031,himed
3/20/1954,1954-03,99999,33667.1469,2613.472031,himed
3/21/1954,1954-03,99999,33667.1469,2613.472031,himed
3/22/1954,1954-03,99999,33667.1469,2613.472031,himed
3/23/1954,1954-03,99999,33667.1469,2613.472031,himed
3/24/1954,1954-03,99999,33667.1469,2613.472031,himed
3/25/1954,1954-03,99999,33667.1469,2613.472031,himed
3/26/1954,1954-03,99999,33667.1469,2613.472031,himed
3/27/1954,1954-03,99999,33667.1469,2613.472031,himed
3/28/1954,1954-03,99999,33667.1469,2613.472031,himed
3/29/1954,1954-03,99999,33667.1469,2613.472031,himed
3/30/1954,1954-03,99999,33667.1469,2613.472031,himed
3/31/1954,1954-03,99999,33667.1469,2613.472031,himed
4/1/1954,1954-04,-2000,33850.0994,3917.887537,himed
4/2/1954,1954-04,-2000,33850.0994,3917.887537,himed
4/3/1954,1954-04,-2000,33850.0994,3917.887537,himed
4/4/1954,1954-04,-2000,33850.0994,3917.887537,himed
4/5/1954,1954-04,-2000,33850.0994,3917.887537,himed
4/6/1954,1954-04,-2000,33850.0994,3917.887537,himed
4/7/1954,1954-04,-2000,33850.0994,3917.887537,himed
4/8/1954,1954-04,-2000,33850.0994,3917.887537,himed
4/9/1954,1954-04,-2000,33850.0994,3917.887537,himed
4/10/1954,1954-04,-2000,33850.0994,3917.887537,himed
4/11/1954,1954-04,-2000,33850.0994,3917.887537,himed
4/12/1954,1954-04,-2000,33850.0994,3917.887537,himed
4/13/1954,1954-04,-2000,33850.0994,3917.887537,himed
4/14/1954,1954-04,-2000,33850.0994,3917.887537,himed
4/15/1954,1954-04,-2000,33850.0994,3917.887537,himed
4/16/1954,1954-04,-2000,33850.0994,3917.887537,himed
4/17/1954,1954-04,-2000,33850.0994,3917.887537,himed
4/18/1954,1954-04,-2000,33850.0994,3917.887537,himed
4/19/1954,1954-04,-2000,33850.0994,3917.887537,himed
4/20/1954,1954-04,-2000,33850.0994,3917.887537,himed
4/21/1954,1954-04,-2000,33850.0994,3917.887537,himed
4/22/1954,1954-04,-2000,33850.0994,3917.887537,himed
4/23/1954,1954-04,-2000,33850.0994,3917.887537,himed
4/24/1954,1954-04,-2000,33850.0994,3917.887537,himed
4/25/1954,1954-04,-2000,33850.0994,3917.887537,himed
4/26/1954,1954-04,-2000,33850.0994,3917.887537,himed
4/27/1954,1954-04,-2000,33850.0994,3917.887537,himed
4/28/1954,1954-04,-2000,33850.0994,3917.887537,himed
4/29/1954,1954-04,-2000,33850.0994,3917.887537,himed
4/30/1954,1954-04,-2000,33850.0994,3917.887537,himed
5/1/1954,1954-05,-2000,16929.57829,2645.895782,medmed
5/2/1954,1954-05,-2000,16929.57829,2645.895782,medmed
5/3/1954,1954-05,-2000,16929.57829,2645.895782,medmed
5/4/1954,1954-05,-2000,16929.57829,2645.895782,medmed
5/5/1954,1954-05,-2000,16929.57829,2645.895782,medmed
5/6/1954,1954-05,-2000,16929.57829,2645.895782,medmed
5/7/1954,1954-05,-2000,16929.57829,2645.895782,medmed
5/8/1954,1954-05,-2000,16929.57829,2645.895782,medmed
5/9/1954,1954-05,-2000,16929.57829,2645.895782,medmed
5/10/1954,1954-05,-2000,16929.57829,2645.895782,medmed
5/11/1954,1954-05,-2000,16929.57829,2645.895782,medmed
5/12/1954,1954-05,-2000,16929.57829,2645.895782,medmed
5/13/1954,1954-05,-2000,16929.57829,2645.895782,medmed
5/14/1954,1954-05,-2000,16929.57829,2645.895782,medmed
5/15/1954,1954-05,-2000,16929.57829,2645.895782,medmed
5/16/1954,1954-05,-2000,16929.57829,2645.895782,medmed
5/17/1954,1954-05,-2000,16929.57829,2645.895782,medmed
5/18/1954,1954-05,-2000,16929.57829,2645.895782,medmed
5/19/1954,1954-05,-2000,16929.57829,2645.895782,medmed
5/20/1954,1954-05,-2000,16929.57829,2645.895782,medmed
5/21/1954,1954-05,-2000,16929.57829,2645.895782,medmed
5/22/1954,1954-05,-2000,16929.57829,2645.895782,medmed
5/23/1954,1954-05,-2000,16929.57829,2645.895782,medmed
5/24/1954,1954-05,-2000,16929.57829,2645.895782,medmed
5/25/1954,1954-05,-2000,16929.57829,2645.895782,medmed
5/26/1954,1954-05,-2000,16929.57829,2645.895782,medmed
5/27/1954,1954-05,-2000,16929.57829,2645.895782,medmed
5/28/1954,1954-05,-2000,16929.57829,2645.895782,medmed
5/29/1954,1954-05,-2000,16929.57829,2645.895782,medmed
5/30/1954,1954-05,-2000,16929.57829,2645.895782,medmed
5/31/1954,1954-05,-2000,16929.57829,2645.895782,medmed
6/1/1954,1954-06,-5000,13883.77796,1680.721701,medlo
6/2/1954,1954-06,-5000,13883.77796,1680.721701,medlo
6/3/1954,1954-06,-5000,13883.77796,1680.721701,medlo
6/4/1954,1954-06,-5000,13883.77796,1680.721701,medlo
6/5/1954,1954-06,-5000,13883.77796,1680.721701,medlo
6/6/1954,1954-06,-5000,13883.77796,1680.721701,medlo
6/7/1954,1954-06,-5000,13883.77796,1680.721701,medlo
6/8/1954,1954-06,-5000,13883.77796,1680.721701,medlo
6/9/1954,1954-06,-5000,13883.77796,1680.721701,medlo
6/10/1954,1954-06,-5000,13883.77796,1680.721701,medlo
6/11/1954,1954-06,-5000,13883.77796,1680.721701,medlo
6/12/1954,1954-06,-5000,13883.77796,1680.721701,medlo
6/13/1954,1954-06,-5000,13883.77796,1680.721701,medlo
6/14/1954,1954-06,-5000,13883.77796,1680.721701,medlo
6/15/1954,1954-06,-5000,13883.77796,1680.721701,medlo
6/16/1954,1954-06,-5000,13883.77796,1680.721701,medlo
6/17/1954,1954-06,-5000,13883.77796,1680.721701,medlo
6/18/1954,1954-06,-5000,13883.77796,1680.721701,medlo
6/19/1954,1954-06,-5000,13883.77796,1680.721701,medlo
6/20/1954,1954-06,-5000,13883.77796,1680.721701,medlo
6/21/1954,1954-06,-5000,13883.77796,1680.721701,medlo
6/22/1954,1954-06,-5000,13883.77796,1680.721701,medlo
6/23/1954,1954-06,-5000,13883.77796,1680.721701,medlo
6/24/1954,1954-06,-5000,13883.77796,1680.721701,medlo
6/25/1954,1954-06,-5000,13883.77796,1680.721701,medlo
6/26/1954,1954-06,-5000,13883.77796,1680.721701,medlo
6/27/1954,1954-06,-5000,13883.77796,1680.721701,medlo
6/28/1954,1954-06,-5000,13883.77796,1680.721701,medlo
6/29/1954,1954-06,-5000,13883.77796,1680.721701,medlo
6/30/1954,1954-06,-5000,13883.77796,1680.721701,medlo
12/1/1954,1954-12,-5000,20351.55399,1333.698043,medlo
12/2/1954,1954-12,-5000,20351.55399,1333.698043,medlo
12/3/1954,1954-12,-5000,20351.55399,1333.698043,medlo
12/4/1954,1954-12,-5000,20351.55399,1333.698043,medlo
12/5/1954,1954-12,-5000,20351.55399,1333.698043,medlo
12/6/1954,1954-12,-5000,20351.55399,1333.698043,medlo
12/7/1954,1954-12,-5000,20351.55399,1333.698043,medlo
12/8/1954,1954-12,-5000,20351.55399,1333.698043,medlo
12/9/1954,1954-12,-5000,20351.55399,1333.698043,medlo
12/10/1954,1954-12,-5000,20351.55399,1333.698043,medlo
12/11/1954,1954-12,-5000,20351.55399,1333.698043,medlo
12/12/1954,1954-12,-5000,20351.55399,1333.698043,medlo
12/13/1954,1954-12,-5000,20351.55399,1333.698043,medlo
12/14/1954,1954-12,-5000,20351.55399,1333.698043,medlo
12/15/1954,1954-12,-5000,20351.55399,1333.698043,medlo
12/16/1954,1954-12,-5000,20351.55399,1333.698043,medlo
12/17/1954,1954-12,-5000,20351.55399,1333.698043,medlo
12/18/1954,1954-12,-5000,20351.55399,1333.698043,medlo
12/19/1954,1954-12,-5000,20351.55399,1333.698043,medlo
12/20/1954,1954-12,-5000,20351.55399,1333.698043,medlo
12/21/1954,1954-12,-5000,20351.55399,1333.698043,medlo
12/22/1954,1954-12,-5000,20351.55399,1333.698043,medlo
12/23/1954,1954-12,-5000,20351.55399,1333.698043,medlo
12/24/1954,1954-12,-5000,20351.55399,1333.698043,medlo
12/25/1954,1954-12,-5000,20351.55399,1333.698043,medlo
12/26/1954,1954-12,-5000,20351.55399,1333.698043,medlo
12/27/1954,1954-12,-5000,20351.55399,1333.698043,medlo
12/28/1954,1954-12,-5000,20351.55399,1333.698043,medlo
12/29/1954,1954-12,-5000,20351.55399,1333.698043,medlo
12/30/1954,1954-12,-5000,20351.55399,1333.698043,medlo
12/31/1954,1954-12,-5000,20351.55399,1333.698043,medlo
1/1/1955,1955-01,-5000,17901.59944,1899.404319,medlo
1/2/1955,1955-01,-5000,17901.59944,1899.404319,medlo
1/3/1955,1955-01,-5000,17901.59944,1899.404319,medlo
1/4/1955,1955-01,-5000,17901.59944,1899.404319,medlo
1/5/1955,1955-01,-5000,17901.59944,1899.404319,medlo
1/6/1955,1955-01,-5000,17901.59944,1899.404319,medlo
1/7/1955,1955-01,-5000,17901.59944,1899.404319,medlo
1/8/1955,1955-01,-5000,17901.59944,1899.404319,medlo
1/9/1955,1955-01,-5000,17901.59944,1899.404319,medlo
1/10/1955,1955-01,-5000,17901.59944,1899.404319,medlo
1/11/1955,1955-01,-5000,17901.59944,1899.404319,medlo
1/12/1955,1955-01,-5000,17901.59944,1899.404319,medlo
1/13/1955,1955-01,-5000,17901.59944,1899.404319,medlo
1/14/1955,1955-01,-5000,17901.59944,1899.404319,medlo
1/15/1955,1955-01,-5000,17901.59944,1899.404319,medlo
1/16/1955,1955-01,-5000,17901.59944,1899.404319,medlo
1/17/1955,1955-01,-5000,17901.59944,1899.404319,medlo
1/18/1955,1955-01,-5000,17901.59944,1899.404319,medlo
1/19/1955,1955-01,-5000,17901.59944,1899.404319,medlo
1/20/1955,1955-01,-5000,17901.59944,1899.404319,medlo
1/21/1955,1955-01,-5000,17901.59944,1899.404319,medlo
1/22/1955,1955-01,-5000,17901.59944,1899.404319,medlo
1/23/1955,1955-01,-5000,17901.59944,1899.404319,medlo
1/24/1955,1955-01,-5000,17901.59944,1899.404319,medlo
1/25/1955,1955-01,-5000,17901.59944,1899.404319,medlo
1/26/1955,1955-01,-5000,17901.59944,1899.404319,medlo
1/27/1955,1955-01,-5000,17901.59944,1899.404319,medlo
1/28/1955,1955-01,-5000,17901.59944,1899.404319,medlo
1/29/1955,1955-01,-5000,17901.59944,1899.404319,medlo
1/30/1955,1955-01,-5000,17901.59944,1899.404319,medlo
1/31/1955,1955-01,-5000,17901.59944,1899.404319,medlo
2/1/1955,1955-02,99999,14122.65805,2064.036318,medmed
2/2/1955,1955-02,99999,14122.65805,2064.036318,medmed
2/3/1955,1955-02,99999,14122.65805,2064.036318,medmed
2/4/1955,1955-02,99999,14122.65805,2064.036318,medmed
2/5/1955,1955-02,99999,14122.65805,2064.036318,medmed
2/6/1955,1955-02,99999,14122.65805,2064.036318,medmed
2/7/1955,1955-02,99999,14122.65805,2064.036318,medmed
2/8/1955,1955-02,99999,14122.65805,2064.036318,medmed
2/9/1955,1955-02,99999,14122.65805,2064.036318,medmed
2/10/1955,1955-02,99999,14122.65805,2064.036318,medmed
2/11/1955,1955-02,99999,14122.65805,2064.036318,medmed
2/12/1955,1955-02,99999,14122.65805,2064.036318,medmed
2/13/1955,1955-02,99999,14122.65805,2064.036318,medmed
2/14/1955,1955-02,99999,14122.65805,2064.036318,medmed
2/15/1955,1955-02,99999,14122.65805,2064.036318,medmed
2/16/1955,1955-02,99999,14122.65805,2064.036318,medmed
2/17/1955,1955-02,99999,14122.65805,2064.036318,medmed
2/18/1955,1955-02,99999,14122.65805,2064.036318,medmed
2/19/1955,1955-02,99999,14122.65805,2064.036318,medmed
2/20/1955,1955-02,99999,14122.65805,2064.036318,medmed
2/21/1955,1955-02,99999,14122.65805,2064.036318,medmed
2/22/1955,1955-02,99999,14122.65805,2064.036318,medmed
2/23/1955,1955-02,99999,14122.65805,2064.036318,medmed
2/24/1955,1955-02,99999,14122.65805,2064.036318,medmed
2/25/1955,1955-02,99999,14122.65805,2064.036318,medmed
2/26/1955,1955-02,99999,14122.65805,2064.036318,medmed
2/27/1955,1955-02,99999,14122.65805,2064.036318,medmed
2/28/1955,1955-02,99999,14122.65805,2064.036318,medmed
3/1/1955,1955-03,99999,10508.29425,2115.839298,lomed
3/2/1955,1955-03,99999,10508.29425,2115.839298,lomed
3/3/1955,1955-03,99999,10508.29425,2115.839298,lomed
3/4/1955,1955-03,99999,10508.29425,2115.839298,lomed
3/5/1955,1955-03,99999,10508.29425,2115.839298,lomed
3/6/1955,1955-03,99999,10508.29425,2115.839298,lomed
3/7/1955,1955-03,99999,10508.29425,2115.839298,lomed
3/8/1955,1955-03,99999,10508.29425,2115.839298,lomed
3/9/1955,1955-03,99999,10508.29425,2115.839298,lomed
3/10/1955,1955-03,99999,10508.29425,2115.839298,lomed
3/11/1955,1955-03,99999,10508.29425,2115.839298,lomed
3/12/1955,1955-03,99999,10508.29425,2115.839298,lomed
3/13/1955,1955-03,99999,10508.29425,2115.839298,lomed
3/14/1955,1955-03,99999,10508.29425,2115.839298,lomed
3/15/1955,1955-03,99999,10508.29425,2115.839298,lomed
3/16/1955,1955-03,99999,10508.29425,2115.839298,lomed
3/17/1955,1955-03,99999,10508.29425,2115.839298,lomed
3/18/1955,1955-03,99999,10508.29425,2115.839298,lomed
3/19/1955,1955-03,99999,10508.29425,2115.839298,lomed
3/20/1955,1955-03,99999,10508.29425,2115.839298,lomed
3/21/1955,1955-03,99999,10508.29425,2115.839298,lomed
3/22/1955,1955-03,99999,10508.29425,2115.839298,lomed
3/23/1955,1955-03,99999,10508.29425,2115.839298,lomed
3/24/1955,1955-03,99999,10508.29425,2115.839298,lomed
3/25/1955,1955-03,99999,10508.29425,2115.839298,lomed
3/26/1955,1955-03,99999,10508.29425,2115.839298,lomed
3/27/1955,1955-03,99999,10508.29425,2115.839298,lomed
3/28/1955,1955-03,99999,10508.29425,2115.839298,lomed
3/29/1955,1955-03,99999,10508.29425,2115.839298,lomed
3/30/1955,1955-03,99999,10508.29425,2115.839298,lomed
3/31/1955,1955-03,99999,10508.29425,2115.839298,lomed
4/1/1955,1955-04,99999,11032.23816,2711.595623,lomed
4/2/1955,1955-04,99999,11032.23816,2711.595623,lomed
4/3/1955,1955-04,99999,11032.23816,2711.595623,lomed
4/4/1955,1955-04,99999,11032.23816,2711.595623,lomed
4/5/1955,1955-04,99999,11032.23816,2711.595623,lomed
4/6/1955,1955-04,99999,11032.23816,2711.595623,lomed
4/7/1955,1955-04,99999,11032.23816,2711.595623,lomed
4/8/1955,1955-04,99999,11032.23816,2711.595623,lomed
4/9/1955,1955-04,99999,11032.23816,2711.595623,lomed
4/10/1955,1955-04,99999,11032.23816,2711.595623,lomed
4/11/1955,1955-04,99999,11032.23816,2711.595623,lomed
4/12/1955,1955-04,99999,11032.23816,2711.595623,lomed
4/13/1955,1955-04,99999,11032.23816,2711.595623,lomed
4/14/1955,1955-04,99999,11032.23816,2711.595623,lomed
4/15/1955,1955-04,99999,11032.23816,2711.595623,lomed
4/16/1955,1955-04,99999,11032.23816,2711.595623,lomed
4/17/1955,1955-04,99999,11032.23816,2711.595623,lomed
4/18/1955,1955-04,99999,11032.23816,2711.595623,lomed
4/19/1955,1955-04,99999,11032.23816,2711.595623,lomed
4/20/1955,1955-04,99999,11032.23816,2711.595623,lomed
4/21/1955,1955-04,99999,11032.23816,2711.595623,lomed
4/22/1955,1955-04,99999,11032.23816,2711.595623,lomed
4/23/1955,1955-04,99999,11032.23816,2711.595623,lomed
4/24/1955,1955-04,99999,11032.23816,2711.595623,lomed
4/25/1955,1955-04,99999,11032.23816,2711.595623,lomed
4/26/1955,1955-04,99999,11032.23816,2711.595623,lomed
4/27/1955,1955-04,99999,11032.23816,2711.595623,lomed
4/28/1955,1955-04,99999,11032.23816,2711.595623,lomed
4/29/1955,1955-04,99999,11032.23816,2711.595623,lomed
4/30/1955,1955-04,99999,11032.23816,2711.595623,lomed
5/1/1955,1955-05,-2000,11917.44605,2082.641818,lomed
5/2/1955,1955-05,-2000,11917.44605,2082.641818,lomed
5/3/1955,1955-05,-2000,11917.44605,2082.641818,lomed
5/4/1955,1955-05,-2000,11917.44605,2082.641818,lomed
5/5/1955,1955-05,-2000,11917.44605,2082.641818,lomed
5/6/1955,1955-05,-2000,11917.44605,2082.641818,lomed
5/7/1955,1955-05,-2000,11917.44605,2082.641818,lomed
5/8/1955,1955-05,-2000,11917.44605,2082.641818,lomed
5/9/1955,1955-05,-2000,11917.44605,2082.641818,lomed
5/10/1955,1955-05,-2000,11917.44605,2082.641818,lomed
5/11/1955,1955-05,-2000,11917.44605,2082.641818,lomed
5/12/1955,1955-05,-2000,11917.44605,2082.641818,lomed
5/13/1955,1955-05,-2000,11917.44605,2082.641818,lomed
5/14/1955,1955-05,-2000,11917.44605,2082.641818,lomed
5/15/1955,1955-05,-2000,11917.44605,2082.641818,lomed
5/16/1955,1955-05,-2000,11917.44605,2082.641818,lomed
5/17/1955,1955-05,-2000,11917.44605,2082.641818,lomed
5/18/1955,1955-05,-2000,11917.44605,2082.641818,lomed
5/19/1955,1955-05,-2000,11917.44605,2082.641818,lomed
5/20/1955,1955-05,-2000,11917.44605,2082.641818,lomed
5/21/1955,1955-05,-2000,11917.44605,2082.641818,lomed
5/22/1955,1955-05,-2000,11917.44605,2082.641818,lomed
5/23/1955,1955-05,-2000,11917.44605,2082.641818,lomed
5/24/1955,1955-05,-2000,11917.44605,2082.641818,lomed
5/25/1955,1955-05,-2000,11917.44605,2082.641818,lomed
5/26/1955,1955-05,-2000,11917.44605,2082.641818,lomed
5/27/1955,1955-05,-2000,11917.44605,2082.641818,lomed
5/28/1955,1955-05,-2000,11917.44605,2082.641818,lomed
5/29/1955,1955-05,-2000,11917.44605,2082.641818,lomed
5/30/1955,1955-05,-2000,11917.44605,2082.641818,lomed
5/31/1955,1955-05,-2000,11917.44605,2082.641818,lomed
6/1/1955,1955-06,-5000,14641.41327,1333.03793,medlo
6/2/1955,1955-06,-5000,14641.41327,1333.03793,medlo
6/3/1955,1955-06,-5000,14641.41327,1333.03793,medlo
6/4/1955,1955-06,-5000,14641.41327,1333.03793,medlo
6/5/1955,1955-06,-5000,14641.41327,1333.03793,medlo
6/6/1955,1955-06,-5000,14641.41327,1333.03793,medlo
6/7/1955,1955-06,-5000,14641.41327,1333.03793,medlo
6/8/1955,1955-06,-5000,14641.41327,1333.03793,medlo
6/9/1955,1955-06,-5000,14641.41327,1333.03793,medlo
6/10/1955,1955-06,-5000,14641.41327,1333.03793,medlo
6/11/1955,1955-06,-5000,14641.41327,1333.03793,medlo
6/12/1955,1955-06,-5000,14641.41327,1333.03793,medlo
6/13/1955,1955-06,-5000,14641.41327,1333.03793,medlo
6/14/1955,1955-06,-5000,14641.41327,1333.03793,medlo
6/15/1955,1955-06,-5000,14641.41327,1333.03793,medlo
6/16/1955,1955-06,-5000,14641.41327,1333.03793,medlo
6/17/1955,1955-06,-5000,14641.41327,1333.03793,medlo
6/18/1955,1955-06,-5000,14641.41327,1333.03793,medlo
6/19/1955,1955-06,-5000,14641.41327,1333.03793,medlo
6/20/1955,1955-06,-5000,14641.41327,1333.03793,medlo
6/21/1955,1955-06,-5000,14641.41327,1333.03793,medlo
6/22/1955,1955-06,-5000,14641.41327,1333.03793,medlo
6/23/1955,1955-06,-5000,14641.41327,1333.03793,medlo
6/24/1955,1955-06,-5000,14641.41327,1333.03793,medlo
6/25/1955,1955-06,-5000,14641.41327,1333.03793,medlo
6/26/1955,1955-06,-5000,14641.41327,1333.03793,medlo
6/27/1955,1955-06,-5000,14641.41327,1333.03793,medlo
6/28/1955,1955-06,-5000,14641.41327,1333.03793,medlo
6/29/1955,1955-06,-5000,14641.41327,1333.03793,medlo
6/30/1955,1955-06,-5000,14641.41327,1333.03793,medlo
12/1/1955,1955-12,-5000,57360.90314,10702.72721,hihi
12/2/1955,1955-12,-5000,57360.90314,10702.72721,hihi
12/3/1955,1955-12,-5000,57360.90314,10702.72721,hihi
12/4/1955,1955-12,-5000,57360.90314,10702.72721,hihi
12/5/1955,1955-12,-5000,57360.90314,10702.72721,hihi
