OMR_Flow,channel_id,channel_number,node,Alt,length,upnode,downnode,group,overlap
-5000,489,516,421,NAA,8664,421,422,lomed,0.994198542993144
-5000,489,516,421,NAA,8664,421,422,lohi,0.992495060365704
-5000,489,516,421,NAA,8664,421,422,medlo,0.9945321769175802
-5000,489,516,421,NAA,8664,421,422,medmed,0.9930654951136854
-5000,489,516,421,NAA,8664,421,422,medhi,0.99065854094871
-5000,489,516,421,NAA,8664,421,422,hilo,0.9934463186003024
-5000,489,516,421,NAA,8664,421,422,himed,0.9929869048670288
-5000,489,516,421,NAA,8664,421,422,hihi,0.9878678009383532
-5000,490,517,422,NAA,12909,422,425,lolo,0.9953451415710176
-5000,490,517,422,NAA,12909,422,425,lomed,0.9948142525644876
-5000,490,517,422,NAA,12909,422,425,lohi,0.993323291708029
-5000,490,517,422,NAA,12909,422,425,medlo,0.9951162196815028
-5000,490,517,422,NAA,12909,422,425,medmed,0.9937941274375564
-5000,490,517,422,NAA,12909,422,425,medhi,0.9916221739471625
-5000,490,517,422,NAA,12909,422,425,hilo,0.9940923312223596
-5000,490,517,422,NAA,12909,422,425,himed,0.9936865234848542
-5000,490,517,422,NAA,12909,422,425,hihi,0.9890023009824224
-5000,491,522,425,NAA,22742,425,428,lolo,0.996326751896361
-5000,491,522,425,NAA,22742,425,428,lomed,0.9960320582527578
-5000,491,522,425,NAA,22742,425,428,lohi,0.995043463943984
-5000,491,522,425,NAA,22742,425,428,medlo,0.9961949673424848
-5000,491,522,425,NAA,22742,425,428,medmed,0.9953521004515752
-5000,491,522,425,NAA,22742,425,428,medhi,0.9940535054926556
-5000,491,522,425,NAA,22742,425,428,hilo,0.9954449160237244
-5000,491,522,425,NAA,22742,425,428,himed,0.9952844784002428
-5000,491,522,425,NAA,22742,425,428,hihi,0.9919093211499814
-5000,492,523,428,NAA,10015,428,364,lolo,0.9967519553906306
-5000,492,523,428,NAA,10015,428,364,lomed,0.9967567570672052
-5000,492,523,428,NAA,10015,428,364,lohi,0.9962948648182844
-5000,492,523,428,NAA,10015,428,364,medlo,0.9968232151738168
-5000,492,523,428,NAA,10015,428,364,medmed,0.9964684660363036
-5000,492,523,428,NAA,10015,428,364,medhi,0.995769432760792
-5000,492,523,428,NAA,10015,428,364,hilo,0.9966518228788664
-5000,492,523,428,NAA,10015,428,364,himed,0.9964307329948414
-5000,492,523,428,NAA,10015,428,364,hihi,0.995016688146275
-5000,493,527,327,NAA,15700,327,425,lolo,0.9999999999999964
-5000,493,527,327,NAA,15700,327,425,lomed,0.9999999999999992
-5000,493,527,327,NAA,15700,327,425,lohi,0.9999999999999998
-5000,493,527,327,NAA,15700,327,425,medlo,0.9999999999999934
-5000,493,527,327,NAA,15700,327,425,medmed,0.999999999999998
-5000,493,527,327,NAA,15700,327,425,medhi,0.9999999974889628
-5000,493,527,327,NAA,15700,327,425,hilo,0.99999999998737
-5000,493,527,327,NAA,15700,327,425,himed,0.999999999998928
-5000,493,527,327,NAA,15700,327,425,hihi,0.999999999960653
-5000,494,528,376,NAA,2107,376,428,lolo,0.9948918509568956
-5000,494,528,376,NAA,2107,376,428,lomed,0.995097731149545
-5000,494,528,376,NAA,2107,376,428,lohi,0.994766415927832
-5000,494,528,376,NAA,2107,376,428,medlo,0.9951349949015534
-5000,494,528,376,NAA,2107,376,428,medmed,0.9945153953443772
-5000,494,528,376,NAA,2107,376,428,medhi,0.9935277101910192
-5000,494,528,376,NAA,2107,376,428,hilo,0.9947686644081096
-5000,494,528,376,NAA,2107,376,428,himed,0.9942009721675628
-5000,494,528,376,NAA,2107,376,428,hihi,0.992122606544001
-5000,495,529,432,NAA,NA,NA,NA,lolo,0.9988504706020014
-5000,495,529,432,NAA,NA,NA,NA,lomed,0.9983185772455994
-5000,495,529,432,NAA,NA,NA,NA,lohi,0.998556993416543
-5000,495,529,432,NAA,NA,NA,NA,medlo,0.9993170130802522
-5000,495,529,432,NAA,NA,NA,NA,medmed,0.9988424437048862
-5000,495,529,432,NAA,NA,NA,NA,medhi,0.9978634518785282
-5000,495,529,432,NAA,NA,NA,NA,hilo,0.9982907729103192
-5000,495,529,432,NAA,NA,NA,NA,himed,0.9986059799892792
-5000,495,529,432,NAA,NA,NA,NA,hihi,0.9981634750099552
-5000,496,530,433,NAA,NA,NA,NA,lolo,0.9985960302219584
-5000,496,530,433,NAA,NA,NA,NA,lomed,0.9981759254385422
-5000,496,530,433,NAA,NA,NA,NA,lohi,0.9979973667813546
-5000,496,530,433,NAA,NA,NA,NA,medlo,0.9992174857173466
-5000,496,530,433,NAA,NA,NA,NA,medmed,0.998622579834036
-5000,496,530,433,NAA,NA,NA,NA,medhi,0.9973948778226666
-5000,496,530,433,NAA,NA,NA,NA,hilo,0.9981506755646044
-5000,496,530,433,NAA,NA,NA,NA,himed,0.9986062664588944
-5000,496,530,433,NAA,NA,NA,NA,hihi,0.9979212470252532
-5000,497,531,434,NAA,NA,NA,NA,lolo,0.9986678775604928
-5000,497,531,434,NAA,NA,NA,NA,lomed,0.998964696923972
-5000,497,531,434,NAA,NA,NA,NA,lohi,0.9981393970906792
-5000,497,531,434,NAA,NA,NA,NA,medlo,0.998865943395552
-5000,497,531,434,NAA,NA,NA,NA,medmed,0.998599876128443
-5000,497,531,434,NAA,NA,NA,NA,medhi,0.996981655537076
-5000,497,531,434,NAA,NA,NA,NA,hilo,0.9984863110844596
-5000,497,531,434,NAA,NA,NA,NA,himed,0.9986319678527524
-5000,497,531,434,NAA,NA,NA,NA,hihi,0.9977848307576584
-5000,498,532,436,NAA,NA,NA,NA,lolo,0.9999999999999968
-5000,498,532,436,NAA,NA,NA,NA,lomed,1.000000000000002
-5000,498,532,436,NAA,NA,NA,NA,lohi,0.9999999999999992
-5000,498,532,436,NAA,NA,NA,NA,medlo,0.999999999999994
-5000,498,532,436,NAA,NA,NA,NA,medmed,0.9999999999999948
-5000,498,532,436,NAA,NA,NA,NA,medhi,0.999999999999984
-5000,498,532,436,NAA,NA,NA,NA,hilo,0.9999999999999978
-5000,498,532,436,NAA,NA,NA,NA,himed,0.9999999999999974
-5000,498,532,436,NAA,NA,NA,NA,hihi,0.999999999999996
-5000,499,537,384,NAA,3500,384,440,lolo,0.9990181582827412
-5000,499,537,384,NAA,3500,384,440,lomed,0.9990113263960038
-5000,499,537,384,NAA,3500,384,440,lohi,0.9989262572113696
-5000,499,537,384,NAA,3500,384,440,medlo,0.9990678699353184
-5000,499,537,384,NAA,3500,384,440,medmed,0.9989900944507332
-5000,499,537,384,NAA,3500,384,440,medhi,0.9988236766506102
-5000,499,537,384,NAA,3500,384,440,hilo,0.9989908927316562
-5000,499,537,384,NAA,3500,384,440,himed,0.9988944338716778
-5000,499,537,384,NAA,3500,384,440,hihi,0.9985224113844235
-5000,500,539,440,NAA,5500,440,378,lolo,0.9986901398234168
-5000,500,539,440,NAA,5500,440,378,lomed,0.9988129692084544
-5000,500,539,440,NAA,5500,440,378,lohi,0.9988855560884804
-5000,500,539,440,NAA,5500,440,378,medlo,0.9988243538973394
-5000,500,539,440,NAA,5500,440,378,medmed,0.9987456652113054
-5000,500,539,440,NAA,5500,440,378,medhi,0.9984574426714692
-5000,500,539,440,NAA,5500,440,378,hilo,0.9988486987092972
-5000,500,539,440,NAA,5500,440,378,himed,0.99871874924502
-5000,500,539,440,NAA,5500,440,378,hihi,0.9982508611960172
-5000,501,542,440,NAA,4200,440,365,lolo,0.9980432504636578
-5000,501,542,440,NAA,4200,440,365,lomed,0.9980935175907624
-5000,501,542,440,NAA,4200,440,365,lohi,0.9981201307417532
-5000,501,542,440,NAA,4200,440,365,medlo,0.9981679984214232
-5000,501,542,440,NAA,4200,440,365,medmed,0.9979649722560998
-5000,501,542,440,NAA,4200,440,365,medhi,0.9978499506832844
-5000,501,542,440,NAA,4200,440,365,hilo,0.998189693192288
-5000,501,542,440,NAA,4200,440,365,himed,0.99799997421639
-5000,501,542,440,NAA,4200,440,365,hihi,0.9973472445552286
-5000,502,543,376,NAA,4398,376,445,lolo,0.9958378833570956
-5000,502,543,376,NAA,4398,376,445,lomed,0.99609671650716
-5000,502,543,376,NAA,4398,376,445,lohi,0.9961559618108924
-5000,502,543,376,NAA,4398,376,445,medlo,0.9959953259657298
-5000,502,543,376,NAA,4398,376,445,medmed,0.9957218564946588
-5000,502,543,376,NAA,4398,376,445,medhi,0.995171284811328
-5000,502,543,376,NAA,4398,376,445,hilo,0.9959649134141082
-5000,502,543,376,NAA,4398,376,445,himed,0.9951334690030958
-5000,502,543,376,NAA,4398,376,445,hihi,0.993276166984362
-5000,503,544,386,NAA,7164,386,445,lolo,0.9999999999999964
-5000,503,544,386,NAA,7164,386,445,lomed,0.9999999999999988
-5000,503,544,386,NAA,7164,386,445,lohi,1
-5000,503,544,386,NAA,7164,386,445,medlo,0.9999999999999944
-5000,503,544,386,NAA,7164,386,445,medmed,0.9999999999999972
-5000,503,544,386,NAA,7164,386,445,medhi,1
-5000,503,544,386,NAA,7164,386,445,hilo,0.9999999999999982
-5000,503,544,386,NAA,7164,386,445,himed,0.9999999999999972
-5000,503,544,386,NAA,7164,386,445,hihi,0.9999999999999948
-5000,504,549,446,NAA,2501,446,257,lolo,0.99999737455336
-5000,504,549,446,NAA,2501,446,257,lomed,0.999996717051736
-5000,504,549,446,NAA,2501,446,257,lohi,0.9999808694354182
-5000,504,549,446,NAA,2501,446,257,medlo,0.9999929031052256
-5000,504,549,446,NAA,2501,446,257,medmed,0.999988066793796
-5000,504,549,446,NAA,2501,446,257,medhi,0.9999999532655344
-5000,504,549,446,NAA,2501,446,257,hilo,0.999968787082246
-5000,504,549,446,NAA,2501,446,257,himed,0.9999687259304072
-5000,504,549,446,NAA,2501,446,257,hihi,0.9999508254370364
-5000,505,550,447,NAA,2617,447,257,lolo,0.999995365730927
-5000,505,550,447,NAA,2617,447,257,lomed,0.999987005274954
-5000,505,550,447,NAA,2617,447,257,lohi,0.999964891176264
-5000,505,550,447,NAA,2617,447,257,medlo,0.9999906078633553
-5000,505,550,447,NAA,2617,447,257,medmed,0.9999850595941484
-5000,505,550,447,NAA,2617,447,257,medhi,0.9999824929343047
-5000,505,550,447,NAA,2617,447,257,hilo,0.9999819509346368
-5000,505,550,447,NAA,2617,447,257,himed,0.9999475721149405
-5000,505,550,447,NAA,2617,447,257,hihi,0.9999230806802996
-5000,506,552,448,NAA,9487,448,449,lolo,-1
-5000,506,552,448,NAA,9487,448,449,lomed,-1
-5000,506,552,448,NAA,9487,448,449,lohi,-1
-5000,506,552,448,NAA,9487,448,449,medlo,-1
-5000,506,552,448,NAA,9487,448,449,medmed,-1
-5000,506,552,448,NAA,9487,448,449,medhi,-1
-5000,506,552,448,NAA,9487,448,449,hilo,-1
-5000,506,552,448,NAA,9487,448,449,himed,-1
-5000,506,552,448,NAA,9487,448,449,hihi,-1
-5000,507,553,449,NAA,10118,449,253,lolo,0.9784136614429896
-5000,507,553,449,NAA,10118,449,253,lomed,0.9822037742711466
-5000,507,553,449,NAA,10118,449,253,lohi,0.9847138459665892
-5000,507,553,449,NAA,10118,449,253,medlo,0.9800040527908556
-5000,507,553,449,NAA,10118,449,253,medmed,0.9785713212799928
-5000,507,553,449,NAA,10118,449,253,medhi,0.9799867995506488
-5000,507,553,449,NAA,10118,449,253,hilo,0.9775905268582716
-5000,507,553,449,NAA,10118,449,253,himed,0.9723127662424232
-5000,507,553,449,NAA,10118,449,253,hihi,0.973210203258153
-5000,508,555,451,NAA,5248,451,452,lolo,-1
-5000,508,555,451,NAA,5248,451,452,lomed,-1
-5000,508,555,451,NAA,5248,451,452,lohi,-1
-5000,508,555,451,NAA,5248,451,452,medlo,-1
-5000,508,555,451,NAA,5248,451,452,medmed,-1
-5000,508,555,451,NAA,5248,451,452,medhi,-1
-5000,508,555,451,NAA,5248,451,452,hilo,-1
-5000,508,555,451,NAA,5248,451,452,himed,-1
-5000,508,555,451,NAA,5248,451,452,hihi,-1
-5000,509,556,452,NAA,7237,452,453,lolo,0.9787645999485596
-5000,509,556,452,NAA,7237,452,453,lomed,0.9820985190258844
-5000,509,556,452,NAA,7237,452,453,lohi,0.9845598307094736
-5000,509,556,452,NAA,7237,452,453,medlo,0.9801768673200096
-5000,509,556,452,NAA,7237,452,453,medmed,0.9788132229019012
-5000,509,556,452,NAA,7237,452,453,medhi,0.9802646250662044
-5000,509,556,452,NAA,7237,452,453,hilo,0.9779658762068818
-5000,509,556,452,NAA,7237,452,453,himed,0.9725651877588988
-5000,509,556,452,NAA,7237,452,453,hihi,0.97269246437613
-5000,510,557,453,NAA,7701,453,454,lolo,0.978694055242156
-5000,510,557,453,NAA,7701,453,454,lomed,0.9821125116460736
-5000,510,557,453,NAA,7701,453,454,lohi,0.9845979981688568
-5000,510,557,453,NAA,7701,453,454,medlo,0.9801357724045952
-5000,510,557,453,NAA,7701,453,454,medmed,0.9787861946950182
-5000,510,557,453,NAA,7701,453,454,medhi,0.9801967474495388
-5000,510,557,453,NAA,7701,453,454,hilo,0.977910981379858
-5000,510,557,453,NAA,7701,453,454,himed,0.9725175194615636
-5000,510,557,453,NAA,7701,453,454,hihi,0.9726522082723176
-5000,511,558,454,NAA,2039,454,253,lolo,0.978495639062952
-5000,511,558,454,NAA,2039,454,253,lomed,0.982137751176259
-5000,511,558,454,NAA,2039,454,253,lohi,0.9847002048643992
-5000,511,558,454,NAA,2039,454,253,medlo,0.9800432683967056
-5000,511,558,454,NAA,2039,454,253,medmed,0.9786731201957124
-5000,511,558,454,NAA,2039,454,253,medhi,0.9799946139403312
-5000,511,558,454,NAA,2039,454,253,hilo,0.977763639378332
-5000,511,558,454,NAA,2039,454,253,himed,0.9724207677511868
-5000,511,558,454,NAA,2039,454,253,hihi,0.972681108236415
-5000,512,559,455,NAA,4951,455,454,lolo,-1
-5000,512,559,455,NAA,4951,455,454,lomed,-1
-5000,512,559,455,NAA,4951,455,454,lohi,-1
-5000,512,559,455,NAA,4951,455,454,medlo,-1
-5000,512,559,455,NAA,4951,455,454,medmed,-1
-5000,512,559,455,NAA,4951,455,454,medhi,-1
-5000,512,559,455,NAA,4951,455,454,hilo,-1
-5000,512,559,455,NAA,4951,455,454,himed,-1
-5000,512,559,455,NAA,4951,455,454,hihi,-1
-5000,513,560,456,NAA,6244,456,457,lolo,-1
-5000,513,560,456,NAA,6244,456,457,lomed,-1
-5000,513,560,456,NAA,6244,456,457,lohi,-1
-5000,513,560,456,NAA,6244,456,457,medlo,-1
-5000,513,560,456,NAA,6244,456,457,medmed,-1
-5000,513,560,456,NAA,6244,456,457,medhi,-1
-5000,513,560,456,NAA,6244,456,457,hilo,-1
-5000,513,560,456,NAA,6244,456,457,himed,-1
-5000,513,560,456,NAA,6244,456,457,hihi,-1
-5000,514,561,457,NAA,6259,457,18,lolo,0.9732718126634304
-5000,514,561,457,NAA,6259,457,18,lomed,0.975084581455428
-5000,514,561,457,NAA,6259,457,18,lohi,0.9756527881291128
-5000,514,561,457,NAA,6259,457,18,medlo,0.9745295273360896
-5000,514,561,457,NAA,6259,457,18,medmed,0.9739914194647804
-5000,514,561,457,NAA,6259,457,18,medhi,0.972991215729881
-5000,514,561,457,NAA,6259,457,18,hilo,0.9742272950666344
-5000,514,561,457,NAA,6259,457,18,himed,0.9708424635921136
-5000,514,561,457,NAA,6259,457,18,hihi,0.96631296779321
-5000,515,570,357,NAA,7400,357,227,lolo,0.9875874806556476
-5000,515,570,357,NAA,7400,357,227,lomed,0.9876569572185236
-5000,515,570,357,NAA,7400,357,227,lohi,0.98683109007782
-5000,515,570,357,NAA,7400,357,227,medlo,0.9880534747367344
-5000,515,570,357,NAA,7400,357,227,medmed,0.9869237619544168
-5000,515,570,357,NAA,7400,357,227,medhi,0.9841218093787572
-5000,515,570,357,NAA,7400,357,227,hilo,0.9875369068212342
-5000,515,570,357,NAA,7400,357,227,himed,0.9860392399399988
-5000,515,570,357,NAA,7400,357,227,hihi,0.9807111458984462
-5000,516,571,227,NAA,11150,227,238,lolo,0.9881924599092374
-5000,516,571,227,NAA,11150,227,238,lomed,0.9882737004591832
-5000,516,571,227,NAA,11150,227,238,lohi,0.9875974158711234
-5000,516,571,227,NAA,11150,227,238,medlo,0.9885614475789064
-5000,516,571,227,NAA,11150,227,238,medmed,0.9875413731817152
-5000,516,571,227,NAA,11150,227,238,medhi,0.9851460669415992
-5000,516,571,227,NAA,11150,227,238,hilo,0.9883144546026128
-5000,516,571,227,NAA,11150,227,238,himed,0.9866675880370356
-5000,516,571,227,NAA,11150,227,238,hihi,0.981165071336377
-5000,517,572,228,NAA,8000,228,365,lolo,0.987952297438891
-5000,517,572,228,NAA,8000,228,365,lomed,0.9883744820839356
-5000,517,572,228,NAA,8000,228,365,lohi,0.987704275900224
-5000,517,572,228,NAA,8000,228,365,medlo,0.9886970749616611
-5000,517,572,228,NAA,8000,228,365,medmed,0.9873234180041762
-5000,517,572,228,NAA,8000,228,365,medhi,0.9850354455565636
-5000,517,572,228,NAA,8000,228,365,hilo,0.9881501889395484
-5000,517,572,228,NAA,8000,228,365,himed,0.986742607683286
-5000,517,572,228,NAA,8000,228,365,hihi,0.9817746341938788
-5000,518,573,363,NAA,8000,363,228,lolo,0.986769226852816
-5000,518,573,363,NAA,8000,363,228,lomed,0.9872689136061747
-5000,518,573,363,NAA,8000,363,228,lohi,0.986016548718924
-5000,518,573,363,NAA,8000,363,228,medlo,0.9865763026393992
-5000,518,573,363,NAA,8000,363,228,medmed,0.9861072695250316
-5000,518,573,363,NAA,8000,363,228,medhi,0.9848363852014568
-5000,518,573,363,NAA,8000,363,228,hilo,0.9869138007790332
-5000,518,573,363,NAA,8000,363,228,himed,0.9856838798434706
-5000,518,573,363,NAA,8000,363,228,hihi,0.9817931917986308
-5000,519,574,328,NAA,13318,328,227,lolo,0.9874465269818318
-5000,519,574,328,NAA,13318,328,227,lomed,0.9878590917898464
-5000,519,574,328,NAA,13318,328,227,lohi,0.9868581148834124
-5000,519,574,328,NAA,13318,328,227,medlo,0.9875510941207524
-5000,519,574,328,NAA,13318,328,227,medmed,0.9867049206225648
-5000,519,574,328,NAA,13318,328,227,medhi,0.9837958277990656
-5000,519,574,328,NAA,13318,328,227,hilo,0.9870247981487698
-5000,519,574,328,NAA,13318,328,227,himed,0.98545608689329
-5000,519,574,328,NAA,13318,328,227,hihi,0.9793536655137792
-5000,520,575,328,NAA,13000,328,357,lolo,0.9864477237056224
-5000,520,575,328,NAA,13000,328,357,lomed,0.986590531421678
-5000,520,575,328,NAA,13000,328,357,lohi,0.9858566970315792
-5000,520,575,328,NAA,13000,328,357,medlo,0.9865567600880836
-5000,520,575,328,NAA,13000,328,357,medmed,0.9853331086139594
-5000,520,575,328,NAA,13000,328,357,medhi,0.9830986450979436
-5000,520,575,328,NAA,13000,328,357,hilo,0.98634426090955
-5000,520,575,328,NAA,13000,328,357,himed,0.9846299627079342
-5000,520,575,328,NAA,13000,328,357,hihi,0.9781511020476784
-5000,521,700,700,NAA,10000,700,330,lolo,0.9977752010012954
-5000,521,700,700,NAA,10000,700,330,lomed,0.997369286243082
-5000,521,700,700,NAA,10000,700,330,lohi,0.9980483357046352
-5000,521,700,700,NAA,10000,700,330,medlo,0.9981397538741292
-5000,521,700,700,NAA,10000,700,330,medmed,0.9981617726218196
-5000,521,700,700,NAA,10000,700,330,medhi,0.9982848787648032
-5000,521,700,700,NAA,10000,700,330,hilo,0.9988957354153616
-5000,521,700,700,NAA,10000,700,330,himed,0.9985290881248208
-5000,521,700,700,NAA,10000,700,330,hihi,0.9975757908052452
-5000,522,701,701,NAA,10000,701,700,lolo,0.9977961261603002
-5000,522,701,701,NAA,10000,701,700,lomed,0.9973597301675846
-5000,522,701,701,NAA,10000,701,700,lohi,0.9980984748127164
-5000,522,701,701,NAA,10000,701,700,medlo,0.998147561261776
-5000,522,701,701,NAA,10000,701,700,medmed,0.9981652348998068
-5000,522,701,701,NAA,10000,701,700,medhi,0.9982831202402352
-5000,522,701,701,NAA,10000,701,700,hilo,0.9988947557125322
-5000,522,701,701,NAA,10000,701,700,himed,0.9985345288044688
-5000,522,701,701,NAA,10000,701,700,hihi,0.9975786889595274
-5000,523,702,702,NAA,10000,702,701,lolo,0.9977216777495568
-5000,523,702,702,NAA,10000,702,701,lomed,0.9972715036386622
-5000,523,702,702,NAA,10000,702,701,lohi,0.9979611379164992
-5000,523,702,702,NAA,10000,702,701,medlo,0.9981022221041064
-5000,523,702,702,NAA,10000,702,701,medmed,0.998110876644779
-5000,523,702,702,NAA,10000,702,701,medhi,0.9982596227571596
-5000,523,702,702,NAA,10000,702,701,hilo,0.9989219095710304
-5000,523,702,702,NAA,10000,702,701,himed,0.9985611560876364
-5000,523,702,702,NAA,10000,702,701,hihi,0.9976124696858896
-5000,524,703,703,NAA,10000,703,702,lolo,-1
-5000,524,703,703,NAA,10000,703,702,lomed,-1
-5000,524,703,703,NAA,10000,703,702,lohi,-1
-5000,524,703,703,NAA,10000,703,702,medlo,-1
-5000,524,703,703,NAA,10000,703,702,medmed,-1
-5000,524,703,703,NAA,10000,703,702,medhi,-1
-5000,524,703,703,NAA,10000,703,702,hilo,-1
-5000,524,703,703,NAA,10000,703,702,himed,-1
-5000,524,703,703,NAA,10000,703,702,hihi,-1
-5000,525,710,710,NAA,15043,710,711,lolo,-1
-5000,525,710,710,NAA,15043,710,711,lomed,-1
-5000,525,710,710,NAA,15043,710,711,lohi,-1
-5000,525,710,710,NAA,15043,710,711,medlo,-1
-5000,525,710,710,NAA,15043,710,711,medmed,-1
-5000,525,710,710,NAA,15043,710,711,medhi,-1
-5000,525,710,710,NAA,15043,710,711,hilo,-1
-5000,525,710,710,NAA,15043,710,711,himed,-1
-5000,525,710,710,NAA,15043,710,711,hihi,-1
-5000,526,711,711,NAA,17945,711,712,lolo,0.9955927629267696
-5000,526,711,711,NAA,17945,711,712,lomed,0.9957870255369482
-5000,526,711,711,NAA,17945,711,712,lohi,0.9960390898468762
-5000,526,711,711,NAA,17945,711,712,medlo,0.995094699419164
-5000,526,711,711,NAA,17945,711,712,medmed,0.995226428443698
-5000,526,711,711,NAA,17945,711,712,medhi,0.9956114039681536
-5000,526,711,711,NAA,17945,711,712,hilo,0.995016768955176
-5000,526,711,711,NAA,17945,711,712,himed,0.993456214808739
-5000,526,711,711,NAA,17945,711,712,hihi,0.9893784865820454
-5000,527,712,712,NAA,11627,712,713,lolo,0.9958234711579332
-5000,527,712,712,NAA,11627,712,713,lomed,0.9960138062080393
-5000,527,712,712,NAA,11627,712,713,lohi,0.9962137656917768
-5000,527,712,712,NAA,11627,712,713,medlo,0.9953445939577436
-5000,527,712,712,NAA,11627,712,713,medmed,0.9954562634140206
-5000,527,712,712,NAA,11627,712,713,medhi,0.9957728021583884
-5000,527,712,712,NAA,11627,712,713,hilo,0.9951468816230348
-5000,527,712,712,NAA,11627,712,713,himed,0.9936306623720144
-5000,527,712,712,NAA,11627,712,713,hihi,0.9895109164345292
-5000,528,713,713,NAA,19870,713,714,lolo,0.996370581820387
-5000,528,713,713,NAA,19870,713,714,lomed,0.9965605267642292
-5000,528,713,713,NAA,19870,713,714,lohi,0.9967509930369955
-5000,528,713,713,NAA,19870,713,714,medlo,0.9959756076130656
-5000,528,713,713,NAA,19870,713,714,medmed,0.9961243939558698
-5000,528,713,713,NAA,19870,713,714,medhi,0.9964165954692156
-5000,528,713,713,NAA,19870,713,714,hilo,0.9963385606324824
-5000,528,713,713,NAA,19870,713,714,himed,0.99545293932941
-5000,528,713,713,NAA,19870,713,714,hihi,0.9930622178025252
-5000,529,714,714,NAA,7944,714,318,lolo,0.9969511985531088
-5000,529,714,714,NAA,7944,714,318,lomed,0.9970719313792707
-5000,529,714,714,NAA,7944,714,318,lohi,0.9971611027028792
-5000,529,714,714,NAA,7944,714,318,medlo,0.99662401319454
-5000,529,714,714,NAA,7944,714,318,medmed,0.9967573449787052
-5000,529,714,714,NAA,7944,714,318,medhi,0.9971191647300008
-5000,529,714,714,NAA,7944,714,318,hilo,0.9966097481150388
-5000,529,714,714,NAA,7944,714,318,himed,0.9953747688283848
-5000,529,714,714,NAA,7944,714,318,hihi,0.9927255170751296
<-5500,0,1,1,Alt5,19500,1,2,lolo,0.3931987073738128
<-5500,0,1,1,Alt5,19500,1,2,lomed,0.04264240013435483
<-5500,0,1,1,Alt5,19500,1,2,lohi,0.8503037958871573
<-5500,0,1,1,Alt5,19500,1,2,medlo,0.5958360047079623
<-5500,0,1,1,Alt5,19500,1,2,medmed,0.4606776894070208
<-5500,0,1,1,Alt5,19500,1,2,medhi,0.3500893253367394
<-5500,0,1,1,Alt5,19500,1,2,hilo,0.7763693854212761
<-5500,0,1,1,Alt5,19500,1,2,himed,0.47440172638744116
<-5500,0,1,1,Alt5,19500,1,2,hihi,0.8871165097225457
<-5500,1,2,2,Alt5,14000,2,3,lolo,0.1807300024665892
<-5500,1,2,2,Alt5,14000,2,3,lomed,0.5136772750411183
<-5500,1,2,2,Alt5,14000,2,3,lohi,0.11860620812512934
<-5500,1,2,2,Alt5,14000,2,3,medlo,0.07803144562058151
<-5500,1,2,2,Alt5,14000,2,3,medmed,0.49149111565202475
<-5500,1,2,2,Alt5,14000,2,3,medhi,0.9904314083978534
<-5500,1,2,2,Alt5,14000,2,3,hilo,0.026407528202980757
<-5500,1,2,2,Alt5,14000,2,3,himed,0.07098052697256207
<-5500,1,2,2,Alt5,14000,2,3,hihi,0.4522091415710747
<-5500,2,3,3,Alt5,13000,3,4,lolo,0.08952017035335302
<-5500,2,3,3,Alt5,13000,3,4,lomed,0.8781344699673355
<-5500,2,3,3,Alt5,13000,3,4,lohi,0.5483718221075833
<-5500,2,3,3,Alt5,13000,3,4,medlo,0.44222937733866274
<-5500,2,3,3,Alt5,13000,3,4,medmed,0.6194615964777768
<-5500,2,3,3,Alt5,13000,3,4,medhi,0.2381350714713335
<-5500,2,3,3,Alt5,13000,3,4,hilo,0.27393198385834694
<-5500,2,3,3,Alt5,13000,3,4,himed,0.8896590943913907
<-5500,2,3,3,Alt5,13000,3,4,hihi,0.27137964614667
<-5500,3,4,4,Alt5,14050,4,5,lolo,0.2527050757780671
<-5500,3,4,4,Alt5,14050,4,5,lomed,0.2257411649916321
<-5500,3,4,4,Alt5,14050,4,5,lohi,0.16620264039374888
<-5500,3,4,4,Alt5,14050,4,5,medlo,0.01747295050881803
<-5500,3,4,4,Alt5,14050,4,5,medmed,0.7311141609679908
<-5500,3,4,4,Alt5,14050,4,5,medhi,0.3526637749746442
<-5500,3,4,4,Alt5,14050,4,5,hilo,0.16222125850617886
<-5500,3,4,4,Alt5,14050,4,5,himed,0.9892371834721416
<-5500,3,4,4,Alt5,14050,4,5,hihi,0.8231659783050418
<-5500,4,5,5,Alt5,12350,5,6,lolo,0.6394753535278141
<-5500,4,5,5,Alt5,12350,5,6,lomed,0.47113606752827764
<-5500,4,5,5,Alt5,12350,5,6,lohi,0.5907930668909103
<-5500,4,5,5,Alt5,12350,5,6,medlo,0.3170494248624891
<-5500,4,5,5,Alt5,12350,5,6,medmed,0.8017666747327894
<-5500,4,5,5,Alt5,12350,5,6,medhi,0.35764758102595806
<-5500,4,5,5,Alt5,12350,5,6,hilo,0.3666384464595467
<-5500,4,5,5,Alt5,12350,5,6,himed,0.1550571892876178
<-5500,4,5,5,Alt5,12350,5,6,hihi,0.6385471664834768
<-5500,5,6,6,Alt5,9878,6,7,lolo,0.5234148222953081
<-5500,5,6,6,Alt5,9878,6,7,lomed,0.3565548693295568
<-5500,5,6,6,Alt5,9878,6,7,lohi,0.7493078149855137
<-5500,5,6,6,Alt5,9878,6,7,medlo,0.18740670825354755
<-5500,5,6,6,Alt5,9878,6,7,medmed,0.8669105037115514
