channel_id,channel_number,node,lolo,lomed,lohi,medlo,medmed,medhi,hilo,himed,hihi
221,234,194,0.7129863796433639,-1,-1,0.677897663797607,0.6382350699681265,0.6804975742339795,0.7491007774217489,0.7032128219598254,0.635608679173172
222,235,195,0.6664328974355354,-1,-1,0.6406275401582787,0.6068851154090924,0.6429720548357484,0.7114896727330724,0.6583378881960377,0.6113999272282781
223,236,82,0.7986455470232933,-1,-1,0.7686107239438048,0.7411162655962895,0.7935060598942703,0.8520637153119228,0.8059704673764235,0.7292701931159928
224,237,196,0.7870828495188277,-1,-1,0.7558481757110354,0.7273874231292574,0.7804698915872519,0.8418907540119411,0.7941227129611077,0.7145175243982285
225,238,197,0.7107092683412951,-1,-1,0.6741494860522553,0.6515087754384845,0.6893550332049979,0.7500149666412492,0.7030751888913246,0.637165083297977
226,239,198,0.729478720952819,-1,-1,0.69740149363237,0.673116202621069,0.7131179858794187,0.7882060421499615,0.7301487528982188,0.6580964585725778
227,240,199,0.7487575025113766,-1,-1,0.7189529945511669,0.6956045360159036,0.7342386993478006,0.8041732050165916,0.7495519657038731,0.6806372070429091
228,241,200,0.7656571733588837,-1,-1,0.7370867964199639,0.7149192128112845,0.7506791529374366,0.8164435547155535,0.765438722675376,0.7002505733134291
229,242,201,0.7880483129921253,-1,-1,0.7598947870924734,0.7400521988568736,0.7693291299712451,0.8307666586457267,0.7849946363403657,0.726089519868054
230,243,202,0.8141761769919313,-1,-1,0.7877800279922127,0.7695462571148215,0.7951866137634648,0.8495674241461728,0.8096364824972068,0.7567551259098971
231,244,203,0.8780166710442345,-1,-1,0.8615775936093928,0.8473144058556417,0.8642802475781931,0.8984206521808269,0.8717524424391134,0.836519141142116
232,245,204,0.9288966907592218,-1,-1,0.9264533623331376,0.9197852626624415,0.9308963889175625,0.9483609539194704,0.9446198266349927,0.9221336122224786
233,246,205,0.8389995370204326,-1,-1,0.8522406384591559,0.8859417113751679,0.8004603049000375,0.841088335551285,0.875686541921109,0.8771878723327953
234,247,206,0.9999999891241451,-1,-1,0.9999999460755623,0.9999984756605163,1.0000000000000002,0.9999996317479969,0.9999991663251789,0.9999999079156016
235,248,129,0.9495937258898539,-1,-1,0.9419799381103159,0.937298103670373,0.949176186518843,0.9594495701705839,0.9517042403270878,0.9402468591837086
236,249,207,0.9511595360819811,-1,-1,0.9438759885720887,0.9394932205803198,0.9507828350912525,0.9609121641445811,0.9533112391925165,0.9422131173069085
237,250,208,0.7435774712126763,-1,-1,0.7119295648798082,0.6721351115181308,0.7161758466226412,0.7775303045105656,0.7310997301977148,0.6602882079079432
238,251,208,0.8556851374554829,-1,-1,0.8370105841789196,0.8200474198203849,0.8419470609225436,0.8772130106337562,0.851993159426959,0.8194336992671705
239,252,209,0.9999999999999902,-1,-1,0.9999999999999983,0.9999999999999987,1.0000000000000002,1.0,0.9999999999999996,0.9999999999999993
240,253,210,0.8384774083397774,-1,-1,0.8191735987980927,0.8191499454542837,0.8688948601190128,0.8900885066147167,0.8686702384440761,0.8524536318806443
241,254,211,0.8395069440312634,-1,-1,0.8204056045757305,0.8196631540606808,0.8704543298453995,0.8905728739659465,0.8694797912953297,0.8547085295439645
242,255,212,0.5489063637375684,-1,-1,0.5378409391486296,0.5233091245606473,0.5197076653163544,0.5804467848340258,0.5268732945772983,0.5166958568007443
243,257,212,0.6271967793523511,-1,-1,0.6058657935105128,0.578905593513575,0.5760822129562235,0.6638197957511291,0.6036063262462962,0.5576292302412603
244,258,121,0.7095110873276301,-1,-1,0.6732994303522113,0.637813124288543,0.687835588806405,0.754266954496159,0.7011398933109075,0.6327935970987025
